Ticket_#,Customer_Complaint,Date,Date_month_year,Time,Received_Via,City,State,Zip_code,Status,Filing_on_Behalf_of_Someone,Complaint_Type,Status_Group,Cleaned_Complaint
360969,Monopolist power of Comcast in my service area,24-06-2015,24-Jun-15,8:56:48 AM,Customer Care Call,Vero Beach,Florida,32963,Solved,No,Service/Network,Resolved,monopolist power of comcast in my service area
367693,Comcast/Xfinity Communication,26-06-2015,26-Jun-15,10:52:50 AM,Customer Care Call,Vero Beach,Florida,32967,Solved,No,Other/Technical,Resolved,comcastxfinity communication
243582,No Internet,19-04-2015,19-Apr-15,11:46:18 AM,Customer Care Call,Villa Rica,Georgia,30180,Solved,No,Other/Technical,Resolved,no internet
334816,"Comcast-Non existent customer service, terrible internet connection",06-11-2015,06-Nov-15,1:22:03 PM,Internet,Vincentown,New Jersey,8088,Solved,No,Service/Network,Resolved,comcastnon existent customer service terrible internet connection
282436,Slow download and upload speeds,05-10-2015,05-Oct-15,12:06:10 PM,Internet,Vineland,New Jersey,8361,Closed,No,Internet Speed,Unresolved,slow download and upload speeds
375485,Repeatedly have been promised installations without anyone arriving or notifying,30-06-2015,30-Jun-15,4:40:15 PM,Internet,Voorhees,New Jersey,8043,Solved,No,Other/Technical,Resolved,repeatedly have been promised installations without anyone arriving or notifying
360535,Comcast Internet,23-06-2015,23-Jun-15,11:31:13 PM,Internet,Walnut Creek,California,94596,Pending,No,Other/Technical,Unresolved,comcast internet
360636,Internet Speeds are Wacko,24-06-2015,24-Jun-15,12:32:32 AM,Internet,Walnut Creek,California,94595,Solved,No,Internet Speed,Resolved,internet speeds are wacko
277005,Unresolved Comcast fraudulent billing,05-06-2015,05-Jun-15,6:13:16 PM,Internet,Walterboro,South Carolina,29488,Closed,No,Billing/Charges,Unresolved,unresolved comcast fraudulent billing
355153,comcast internet service,22-06-2015,22-Jun-15,9:42:31 AM,Customer Care Call,Ware,Massachusetts,1082,Closed,No,Service/Network,Unresolved,comcast internet service
252611,comcast email acess,23-04-2015,23-Apr-15,2:04:52 PM,Internet,Warren,Ohio,44481,Closed,No,Other/Technical,Unresolved,comcast email acess
357069,Internet service loses signal,22-06-2015,22-Jun-15,8:06:43 PM,Customer Care Call,Warrenville,Illinois,60555,Solved,No,Service/Network,Resolved,internet service loses signal
360625,Comcast Bill,24-06-2015,24-Jun-15,12:24:38 AM,Internet,Warrenville,Illinois,60555,Solved,No,Billing/Charges,Resolved,comcast bill
357230,"Horrible Customer Service, Bad Service",22-06-2015,22-Jun-15,9:35:37 PM,Customer Care Call,Warsaw,Indiana,46580,Solved,No,Service/Network,Resolved,horrible customer service bad service
216620,"Comcast (no service, hung up on, 3 in person attempts by technician and all were no show with no call back)",04-03-2015,04-Mar-15,2:45:12 PM,Customer Care Call,Washington,District Of Columbia,20013,Closed,No,Service/Network,Unresolved,comcast no service hung up on  in person attempts by technician and all were no show with no call back
256283,Inexplicable Disconnection & Subsequent Mishandling,24-04-2015,24-Apr-15,7:01:10 PM,Customer Care Call,Washington,District Of Columbia,20001,Closed,No,Other/Technical,Unresolved,inexplicable disconnection  subsequent mishandling
259550,Comcast: Billing issue,27-04-2015,27-Apr-15,4:13:59 PM,Customer Care Call,Washington,District Of Columbia,20002,Closed,No,Billing/Charges,Unresolved,comcast billing issue
267642,Comcast Internet Service,30-04-2015,30-Apr-15,9:16:53 PM,Customer Care Call,Washington,District Of Columbia,20037,Closed,No,Service/Network,Unresolved,comcast internet service
303715,Billing Complaint,22-05-2015,22-May-15,3:21:42 PM,Customer Care Call,Washington,District Of Columbia,20005,Solved,Yes,Billing/Charges,Resolved,billing complaint
306239,Credit on Bill and Change of Service Request,25-05-2015,25-May-15,9:56:13 PM,Customer Care Call,Washington,District Of Columbia,20010,Pending,No,Billing/Charges,Unresolved,credit on bill and change of service request
311271,Internet speed,28-05-2015,28-May-15,12:26:21 PM,Internet,Washington,District of Columbia,20018,Solved,Yes,Internet Speed,Resolved,internet speed
318489,False sales offers,06-02-2015,06-Feb-15,11:30:41 AM,Customer Care Call,Washington,District Of Columbia,20037,Closed,No,Other/Technical,Unresolved,false sales offers
335489,Incorrect Disclosure,06-11-2015,06-Nov-15,5:20:29 PM,Customer Care Call,Washington,District Of Columbia,20002,Solved,No,Other/Technical,Resolved,incorrect disclosure
340431,Paying for 50MB/s and getting 26MB/s,15-06-2015,15-Jun-15,8:40:28 AM,Internet,Washington,District Of Columbia,20024,Solved,No,Other/Technical,Resolved,paying for mbs and getting mbs
360231,Comcast misleading HSI customers,23-06-2015,23-Jun-15,9:43:20 PM,Customer Care Call,Washington,District Of Columbia,20026,Solved,No,Customer Service,Resolved,comcast misleading hsi customers
361379,Throttling of Comcast internet services,24-06-2015,24-Jun-15,11:12:59 AM,Internet,Washington,District Of Columbia,20002,Solved,No,Service/Network,Resolved,throttling of comcast internet services
360961,Billing,24-06-2015,24-Jun-15,8:52:57 AM,Internet,Washington,District Of Columbia,20037,Solved,No,Billing/Charges,Resolved,billing
364571,Unfair and Monopolistic Billing Practices,25-06-2015,25-Jun-15,12:23:36 PM,Customer Care Call,Washington,District Of Columbia,20009,Solved,No,Billing/Charges,Resolved,unfair and monopolistic billing practices
364340,Comcast/Xfinity,25-06-2015,25-Jun-15,11:42:08 AM,Internet,Washington,District Of Columbia,20036,Solved,No,Other/Technical,Resolved,comcastxfinity
372912,Comcast Internet,29-06-2015,29-Jun-15,4:24:38 PM,Customer Care Call,Washington,District Of Columbia,20003,Open,No,Other/Technical,Unresolved,comcast internet
368743,Broadband internet malfeasance by Comcast,26-06-2015,26-Jun-15,4:13:26 PM,Internet,Washington,Michigan,48095,Solved,No,Other/Technical,Resolved,broadband internet malfeasance by comcast
212381,"Comcast speeds as low as 12 MB/s, paying for 105 MB/s and they wont figure it out.",04-01-2015,04-Jan-15,3:10:12 PM,Customer Care Call,Washington,Pennsylvania,15301,Closed,No,Internet Speed,Unresolved,comcast speeds as low as  mbs paying for  mbs and they wont figure it out
260891,Lack of ISP choice,28-04-2015,28-Apr-15,10:27:41 AM,Internet,Washington,Pennsylvania,15301,Closed,No,Other/Technical,Unresolved,lack of isp choice
363290,FAILURE TO PROVIDE SERVICE WHILE STILL BILLING,24-06-2015,24-Jun-15,7:39:25 PM,Internet,Washington Dc,District Of Columbia,20020,Solved,No,Billing/Charges,Resolved,failure to provide service while still billing
364377,Slow Internet speeds,25-06-2015,25-Jun-15,11:49:34 AM,Internet,Washington Terrace,Utah,84405,Open,No,Internet Speed,Unresolved,slow internet speeds
341156,Monopolies mean high prices and mediocre service,15-06-2015,15-Jun-15,1:48:51 PM,Internet,Waterbury,Connecticut,6708,Solved,Yes,Service/Network,Resolved,monopolies mean high prices and mediocre service
363972,Internet Speed,25-06-2015,25-Jun-15,9:20:09 AM,Customer Care Call,Waterbury,Connecticut,6704,Solved,No,Internet Speed,Resolved,internet speed
340558,Complaint #2. No resolution. Please help. Thank you.,15-06-2015,15-Jun-15,10:12:57 AM,Internet,Waterford,Michigan,48328,Solved,No,Other/Technical,Resolved,complaint  no resolution please help thank you
260999,Comcast is charging consumer too much,28-04-2015,28-Apr-15,11:06:03 AM,Internet,Watertown,Massachusetts,2472,Closed,No,Other/Technical,Unresolved,comcast is charging consumer too much
340299,Comcast slowing down Netflix,14-06-2015,14-Jun-15,10:57:24 PM,Internet,Wauconda,Illinois,60084,Solved,No,Internet Speed,Resolved,comcast slowing down netflix
364010,Comcast Excessive Charge When Cancelling Service,25-06-2015,25-Jun-15,9:40:39 AM,Internet,Waukee,Iowa,50263,Solved,No,Billing/Charges,Resolved,comcast excessive charge when cancelling service
213198,Fradulent Services,04-01-2015,04-Jan-15,8:56:38 PM,Customer Care Call,Waukegan,Illinois,60085,Closed,No,Service/Network,Unresolved,fradulent services
211677,Comcast refusal of service,04-01-2015,04-Jan-15,12:01:06 PM,Customer Care Call,Wayne,Pennsylvania,19087,Closed,No,Service/Network,Unresolved,comcast refusal of service
370429,(Comcast is not my complaint!) Cyber Tele-marketing is my complaint!,27-06-2015,27-Jun-15,7:04:11 PM,Customer Care Call,Weirton,West Virginia,26062,Closed,No,Other/Technical,Unresolved,comcast is not my complaint cyber telemarketing is my complaint
291564,Comcast asking for interstructure fee,15-05-2015,15-May-15,11:50:27 AM,Internet,Wellington,Florida,33414,Solved,No,Billing/Charges,Resolved,comcast asking for interstructure fee
295511,"Deceptive trade practices, false advertising and bait and switch",18-05-2015,18-May-15,4:39:12 PM,Internet,Wellington,Florida,33414,Solved,No,Other/Technical,Resolved,deceptive trade practices false advertising and bait and switch
301420,Billing issues,21-05-2015,21-May-15,2:00:00 PM,Internet,Wellington,Florida,33414,Solved,No,Billing/Charges,Resolved,billing issues
329414,Failure to show for an appointment and lying,06-08-2015,06-Aug-15,7:37:53 PM,Internet,Wellington,Florida,33414,Open,No,Other/Technical,Unresolved,failure to show for an appointment and lying
231419,over sold/ over billed for short term services,04-12-2015,04-Dec-15,7:39:11 PM,Customer Care Call,Wenonah,New Jersey,8090,Closed,No,Billing/Charges,Unresolved,over sold over billed for short term services
230991,Misrepresentation of Internet Speed,04-11-2015,04-Nov-15,11:04:52 PM,Customer Care Call,West Chester,Pennsylvania,19382,Closed,No,Internet Speed,Unresolved,misrepresentation of internet speed
324821,Comcast Home Security System,06-05-2015,06-May-15,10:08:04 AM,Customer Care Call,West Chester,Pennsylvania,19382,Closed,No,Other/Technical,Unresolved,comcast home security system
363531,comcast transfer of service complaint,24-06-2015,24-Jun-15,9:41:29 PM,Customer Care Call,West Chester,Pennsylvania,19382,Solved,No,Service/Network,Resolved,comcast transfer of service complaint
373404,I HAVE BEEN ASKING TO SPEAK WITH A SUPERVISOR EVERY DAY FOR THE LAST FIVE WEEKS,29-06-2015,29-Jun-15,6:41:39 PM,Internet,West Deptford,New Jersey,8086,Solved,No,Other/Technical,Resolved,i have been asking to speak with a supervisor every day for the last five weeks
221993,"Comcast is giving out wrong information, accusing people and increasing equipment prices, when contract says price will stay the same for 2 years",04-07-2015,04-Jul-15,2:44:49 PM,Internet,West Hartford,Connecticut,6110,Closed,No,Other/Technical,Unresolved,comcast is giving out wrong information accusing people and increasing equipment prices when contract says price will stay the same for  years
228557,unauthorized charges to my account by comcast,04-10-2015,04-Oct-15,12:09:47 PM,Internet,West Lafayette,Indiana,47906,Closed,No,Billing/Charges,Unresolved,unauthorized charges to my account by comcast
367577,Comcast charge my own router as unreturned equipment,26-06-2015,26-Jun-15,10:07:45 AM,Customer Care Call,West Lafayette,Indiana,47906,Open,No,Billing/Charges,Unresolved,comcast charge my own router as unreturned equipment
355412,Internet Uasge/Overage,22-06-2015,22-Jun-15,11:32:25 AM,Customer Care Call,West Monroe,Louisiana,71292,Solved,No,Other/Technical,Resolved,internet uasgeoverage
361630,Egregious Fees,24-06-2015,24-Jun-15,12:21:14 PM,Customer Care Call,West Monroe,Louisiana,71291,Solved,No,Billing/Charges,Resolved,egregious fees
368991,"CRAMMING, False Internet Promotion, SPEED complaint",26-06-2015,26-Jun-15,5:33:39 PM,Customer Care Call,West Monroe,Louisiana,71291,Closed,Yes,Internet Speed,Unresolved,cramming false internet promotion speed complaint
375388,Comcast Data Cap Overage Fees,30-06-2015,30-Jun-15,4:19:50 PM,Internet,West Monroe,Louisiana,71291,Pending,No,Billing/Charges,Unresolved,comcast data cap overage fees
257843,Comcast committing extortion,26-04-2015,26-Apr-15,4:50:27 PM,Internet,West Palm Beach,Florida,33401,Closed,No,Other/Technical,Unresolved,comcast committing extortion
309425,Comcast,27-05-2015,27-May-15,2:06:03 PM,Customer Care Call,West Palm Beach,Florida,33411,Solved,No,Other/Technical,Resolved,comcast
310997,overbilled,28-05-2015,28-May-15,10:41:30 AM,Customer Care Call,West Palm Beach,Florida,33401,Closed,No,Billing/Charges,Unresolved,overbilled
335842,Comcast Business Internet,06-11-2015,06-Nov-15,7:40:52 PM,Customer Care Call,West Palm Beach,Florida,33407,Solved,No,Other/Technical,Resolved,comcast business internet
358985,"Monthly bill increased, service decreased",23-06-2015,23-Jun-15,3:34:21 PM,Customer Care Call,West St Paul,Minnesota,55118,Solved,No,Billing/Charges,Resolved,monthly bill increased service decreased
362830,Promised Speeds,24-06-2015,24-Jun-15,4:57:13 PM,Customer Care Call,West Valley City,Utah,84119,Solved,No,Internet Speed,Resolved,promised speeds
284195,Comcast,05-11-2015,05-Nov-15,5:25:20 PM,Internet,Westfield,Massachusetts,1085,Open,No,Other/Technical,Unresolved,comcast
336674,Data caps for cable ISP;s,06-12-2015,06-Dec-15,11:49:17 AM,Customer Care Call,Westminster,Colorado,80021,Solved,No,Other/Technical,Resolved,data caps for cable isps
359831,Comcast,23-06-2015,23-Jun-15,7:09:28 PM,Customer Care Call,Westminster,Maryland,21158,Open,No,Other/Technical,Unresolved,comcast
364489,Youtube being throttled?,25-06-2015,25-Jun-15,12:11:41 PM,Internet,Westmont,Illinois,60559,Solved,No,Internet Speed,Resolved,youtube being throttled
306258,Comcast Xfinity,25-05-2015,25-May-15,10:39:21 PM,Customer Care Call,Weston,Florida,33327,Closed,No,Other/Technical,Unresolved,comcast xfinity
366969,Internet speed,25-06-2015,25-Jun-15,8:05:35 PM,Internet,Wexford,Pennsylvania,15090,Pending,No,Internet Speed,Unresolved,internet speed
282585,Comcast will not help us please help,05-10-2015,05-Oct-15,4:29:55 PM,Customer Care Call,Wheaton,Illinois,26104,Solved,No,Other/Technical,Resolved,comcast will not help us please help
370248,Comcast Failing to Show up to scheduled appointment,27-06-2015,27-Jun-15,4:32:12 PM,Customer Care Call,Wheaton,Illinois,60189,Closed,No,Other/Technical,Unresolved,comcast failing to show up to scheduled appointment
293228,Comcast sales people not reflect what they said in the bill.,16-05-2015,16-May-15,12:17:03 PM,Customer Care Call,Wheeling,Illinois,60090,Solved,No,Billing/Charges,Resolved,comcast sales people not reflect what they said in the bill
376295,Slow internet service,30-06-2015,30-Jun-15,10:57:27 PM,Internet,White House,Tennessee,37188,Open,No,Internet Speed,Unresolved,slow internet service
316632,internet provider,06-01-2015,06-Jan-15,12:36:03 PM,Internet,Willingboro,New Jersey,8046,Closed,No,Other/Technical,Unresolved,internet provider
232360,slow internet,13-04-2015,13-Apr-15,2:04:01 PM,Customer Care Call,Willis,Michigan,48191,Closed,No,Internet Speed,Unresolved,slow internet
247649,Comcast,21-04-2015,21-Apr-15,2:04:59 PM,Internet,Wilmington,Delaware,19805,Closed,Yes,Other/Technical,Unresolved,comcast
258204,Comcast cramming,27-04-2015,27-Apr-15,8:50:47 AM,Internet,Wilmington,Delaware,19803,Closed,No,Other/Technical,Unresolved,comcast cramming
333207,over payment,06-10-2015,06-Oct-15,4:15:12 PM,Internet,Wilmington,Delaware,19805,Solved,No,Other/Technical,Resolved,over payment
335016,Xfinity/Comcast Cable,06-11-2015,06-Nov-15,2:34:06 PM,Customer Care Call,Wilmington,Delaware,19808,Solved,No,Other/Technical,Resolved,xfinitycomcast cable
360304,Throttling Internet,23-06-2015,23-Jun-15,10:11:23 PM,Internet,Wilmington,Delaware,19802,Pending,No,Other/Technical,Unresolved,throttling internet
367686,Billing continues for 2 months after terminating service,26-06-2015,26-Jun-15,10:49:48 AM,Internet,Wilmington,Massachusetts,1887,Solved,No,Billing/Charges,Resolved,billing continues for  months after terminating service
312486,data usage caps,28-05-2015,28-May-15,7:10:58 PM,Customer Care Call,Winder,Georgia,30680,Pending,No,Other/Technical,Unresolved,data usage caps
276147,Comcast charges,05-06-2015,05-Jun-15,1:50:34 PM,Customer Care Call,Windham,New Hampshire,3087,Solved,No,Billing/Charges,Resolved,comcast charges
360866,comcast xfinity internet service.,24-06-2015,24-Jun-15,6:45:42 AM,Internet,Windsor,California,95492,Solved,No,Service/Network,Resolved,comcast xfinity internet service
360139,Comcast,23-06-2015,23-Jun-15,8:48:09 PM,Customer Care Call,Windsor,Colorado,80550,Solved,No,Other/Technical,Resolved,comcast
222759,monopolistic billing practices,04-07-2015,04-Jul-15,6:57:54 PM,Customer Care Call,Winnetka,Illinois,60093,Closed,No,Billing/Charges,Unresolved,monopolistic billing practices
249325,Comcast Outage,22-04-2015,22-Apr-15,12:28:39 AM,Customer Care Call,Wise,Virginia,24293,Closed,Yes,Service/Network,Unresolved,comcast outage
337251,Unfair Pricing,06-12-2015,06-Dec-15,2:45:21 PM,Customer Care Call,Woburn,Massachusetts,1801,Solved,No,Billing/Charges,Resolved,unfair pricing
360051,Unreasonable billing,23-06-2015,23-Jun-15,8:19:04 PM,Internet,Woodbine,Maryland,21797,Solved,No,Billing/Charges,Resolved,unreasonable billing
270923,"Xfinity corporate bullying, breach of contract",05-03-2015,05-Mar-15,11:11:40 PM,Customer Care Call,Woodbridge,Virginia,22191,Closed,No,Other/Technical,Unresolved,xfinity corporate bullying breach of contract
